movieId,title,genres
33229,"Angry Silence, The (1960)",Drama
155874,Love & Friendship (2016),Drama|Romance
144362,The Unjust (2010),Crime|Thriller
171693,An Ox's Tale: The John Entwistle Story (2006),Documentary
121196,Nothing Left to Fear (2013),Horror
104506,Sparrows Dance (2012),Drama|Romance
206843,Intermissions (2004),Documentary
122433,The Deadly Bees (1967),Horror|Mystery|Thriller
97752,Cloud Atlas (2012),Drama|Sci-Fi|IMAX
164280,Endless Poetry (2016),Drama|Fantasy
133661,Angels Die Hard (1970),Action|Drama
216424,La hermandad (2014),Horror|Thriller
229015,Dhenikaina Ready (2012),Children|Comedy|Drama
133281,Ricki and the Flash (2015),Comedy|Drama
124603,Eldorado (2012),Comedy|Horror|Western
175483,Wolfman (1979),(no genres listed)
128391,Destruction Force (1977),Crime
293133,Milisuthando (2023),Documentary
180427,Thumper (2017),Crime|Drama|Thriller
192437,Red Peony Gambler: Flower Cards Match (1969),Action
1594,In the Company of Men (1997),Comedy|Drama
108860,"Perils of Gwendoline in the Land of the Yik Yak, The (1984)",Adventure|Romance
241786,...So Goes the Nation (2006),Documentary
91970,The Man Next Door (2009),Comedy|Drama
192027,The Seagull (1978),Drama
102908,"Dangerous Place, A (2012)",Thriller
163012,The Manipulator (1971),Horror
65614,Island in the Sun (1957),Drama|Romance
250154,Down to the Dirt (2008),Comedy|Drama
79281,Windy Day (Tuulinen päivä) (1962),Drama
78739,One of Our Aircraft Is Missing (1942),Action|Drama|War
76293,Date Night (2010),Action|Comedy|Romance
146441,Cinema: A Public Affair (2015),Documentary
232167,The Gorilla (1927),Horror|Thriller
208755,Shoot First… Ask Questions Later (1975),Adventure|Comedy|Western
196225,Talking Head (1992),Drama|Romance
127005,A Year Along the Abandoned Road,(no genres listed)
153818,Lily Lane (2016),(no genres listed)
249284,Strawberry Fields (1997),Drama
277278,Wedding Season (2022),Comedy|Romance
155368,Bleeding Heart (2015),Drama
165597,Hayabusa: The Long Voyage Home (2012),Drama
260695,Kalakalappu (2012),Comedy
5274,Bar Girls (1994),Comedy|Romance
216063,Unhinged (2017),Horror
209587,Square One (2019),Crime|Documentary
227128,Before Women Had Wings (1997),Drama
152850,Pitbull (2005),Action|Crime
247016,A Fighting Season (2015),Drama
2791,Airplane! (1980),Comedy
277390,"Kinsenas, Katapusan (2022)",Thriller
251176,Pacino is Missing (2002),Drama
184963,Taking Flight (2015),Adventure|Animation|Children
253722,First Date (2021),Comedy|Crime|Mystery
217260,Plainsong (2004),(no genres listed)
205487,The Gig (1985),(no genres listed)
136038,Christmas Vacation '91 (1991),Comedy
147172,No Way Back (1976),Action|Crime|Drama
272451,The Greatest Inheritance (2022),Comedy|Drama
276625,5150 Mall Cop (2005),Comedy
174701,Ava (2017),Drama
267590,A Cape Cod Christmas (2021),Romance
291355,Terrorist (2019),Comedy|Drama
283843,Scaffold (2017),Drama
200028,Fun Size Horror: Volume One (2015),Horror
116937,My Gun is Quick (1957),Mystery
136654,The Face of an Angel (2015),Drama
272035,Help Me I'm Dying (2019),Comedy
173321,Maksim Perepelitsa (1955),Comedy
89780,Sherlock Holmes (2010),Mystery|Sci-Fi
102682,Livid (Livide) (2011),Fantasy|Horror
253678,The Tear of the Cold (2004),Drama|War
180733,Three Waltzes (1938),Romance
277462,Umut (2009),Drama
3901,Duets (2000),Comedy|Drama
147635,Hollywood My Home Town (1965),(no genres listed)
57418,"Rachel, Rachel (1968)",Drama|Romance
257297,Black Swarm (2007),Horror
80825,Shadows (Senki) (2007),Drama|Horror|Mystery|Thriller
112907,"Villain, The (Ek Villain) (2014)",Action|Romance|Thriller
284725,Drought (2011),Documentary
221478,Open Cage (2014),Drama
132157,Paul Blart: Mall Cop 2 (2015),Action|Comedy|Crime
36373,Comrades: Almost a Love Story (Tian mi mi) (1996),Drama|Romance
2128,Safe Men (1998),Comedy
194532,He's Out There (2018),Horror|Thriller
102039,"Taming of the Shrew, The (1980)",Comedy
162262,Locked Down (2010),Action|Drama|Thriller
272197,The Jazzman (2009),(no genres listed)
267024,Misty (1961),Children|Drama
143247,If You Build It (2014),Documentary
121887,The Innocents (1987),Drama
147266,The Brides Are Coming (1978),Drama
220330,Siberia and Him (2019),(no genres listed)
134115,Waiting for Godot (2001),Drama
177343,Valley of Bones (2017),Adventure|Crime|Thriller|Western
94150,Hysteria (2011),Comedy|Romance
130120,Mr. Ricco (1975),Action|Comedy|Thriller
216473,Cracked Up: The Darrell Hammond Story (2019),Documentary
155852,Wavemakers (2013),Documentary
152848,Pitbull. New Order (2016),Comedy|Crime|Drama
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children|Musical
110441,Viva Knievel! (1977),Action
175457,The Groom (2016),Comedy
183091,Romans (2017),Drama
110114,Kill Me Now (2012),Comedy|Horror
88005,Laws of Gravity (1992),Drama
239844,Marvel Studios: Expanding the Universe (2019),Documentary
274569,61 No Gorpar Lane,(no genres listed)
269668,Trust Me (2021),Documentary
107481,Free Style (2008),Drama
251,"Hunted, The (1995)",Action
172245,Reverse Runner (2013),(no genres listed)
78679,"Killer Inside Me, The (2010)",Crime|Drama|Thriller|Western
280158,The Milky Life (1993),Comedy|Fantasy
243530,Hot Chicks (2014),Drama
181705,National Theatre Live: Hamlet (2015),Drama|Romance
195195,The Badger Game (2014),Crime|Drama|Thriller
2724,Runaway Bride (1999),Comedy|Romance
5077,Cousins (1989),Comedy|Romance
296403,Mast Mein Rehne Ka (2023),Comedy|Drama
5023,"Waterdance, The (1992)",Drama
231849,Cuando el cuerno suena (1975),Comedy
143575,Fuga de cerebros 2 (2011),Action|Sci-Fi|Thriller
184295,London Heist (2017),Action|Thriller
119226,Nicholas on Holiday (2014),Comedy
146044,The Forty-First (1927),(no genres listed)
149174,"Rautakauppias Uuno Turhapuro, presidentin vävy (1978)",(no genres listed)
100467,"Pink Jungle, The (1968)",Action|Adventure|Comedy|Romance
138016,Silent Witness (2011),Crime|Drama
99908,Typhoon (Tae-poong) (2005),Action|Drama|Thriller
116547,Soldier of Fortune (1955),Adventure|Crime|Drama|Romance|Thriller
185931,Saint Clara (1996),Drama|Fantasy|Romance
151117,Let's Sing Again (1936),(no genres listed)
7568,Love Life (2001),Comedy|Romance
250274,Available (2016),(no genres listed)
143285,Bang! (1977),(no genres listed)
158715,The One Warrior (2011),Action|Adventure|Fantasy
247552,The Way of Drama (1944),Drama
32724,Ghosts... of the Civil Dead (1988),Crime|Drama
244172,Blonde,Drama
132290,The Outsider (1961),Drama|War
267648,Pushpa: The Rise (2021),Action|Crime|Drama|Thriller
109987,Love Simple (2009),Comedy|Romance
248262,This Matter of Marriage (1998),Drama|Romance
122021,Lady with a Past (1932),Comedy|Romance
263487,Le Pas (1975),Animation
187709,All Summers End (2017),Drama
278262,Bhairava Dweepam (1994),(no genres listed)
175761,Schoolgirl Report Part 2: What Keeps Parents Awake at Night (1971),Drama
4783,"Endurance: Shackleton's Legendary Antarctic Expedition, The (2000)",Documentary
234895,Where Dreams Go To Die (2017),Documentary
133399,German Angst (2015),Action|Fantasy|Horror|Mystery
4423,"Entertainer, The (1960)",Drama
244118,Attack of the Murder Hornets (2021),Documentary
190291,"Berlin, Schoenhauser Corner (1957)",Drama|Romance
149858,Blockade (2005),Documentary
225645,24th Mountain Infantry: Boxing Lesson (1897),Documentary
201426,The Vice of Hope (2018),Drama
210491,The Lady Vampire (1959),Horror
133469,Ten Zan - Ultimate Mission (1988),Action
141822,Carnival Night (1956),Comedy
194088,Marvel Rising: Secret Warriors (2018),Action|Animation|Comedy
249932,Do You Believe in Angels? (1961),Comedy
171031,Citizen Jane: Battle for the City (2016),Documentary
200952,Gbomo Gbomo Express (2015),Drama
245528,How to Steal the World (1968),Adventure
167924,Eddie Griffin: You Can Tell 'Em I Said It (2011),Comedy
3574,Carnosaur 3: Primal Species (1996),Horror|Sci-Fi
241554,'Til Kingdom Come (2020),Documentary
164322,Secret World (1969),Drama
177281,Off the Rails (2017),(no genres listed)
137589,Alien Express (2005),
137597,The Whistle-Blower (2001),Crime|Drama|Thriller
149112,The Accidental Detective (2015),Comedy|Thriller
94429,"Swell Season, The (2011)",Documentary|Romance
129524,Je m'appelle Elisabeth (2006),(no genres listed)
248402,Sustainable (2016),Documentary
214808,Hotel Transylvania: Puppy! (2017),Animation|Children|Comedy|Fantasy
272081,Oh Babylon (1989),(no genres listed)
240870,Native Son (1951),Drama
117541,Home Sweet Home (2008),Comedy
139495,Going By The Book (2007),Action|Comedy|Crime
199530,Moron Movies (1985),Comedy
248214,A Future to Hold (2014),(no genres listed)
147218,Arlette (1997),(no genres listed)
131898,Party Favors (1987),(no genres listed)
79539,Here and There (Tamo i ovde) (2009),Comedy|Drama
98294,Tokio Baby (2010),Drama
237173,Spacejacked (1997),Action|Sci-Fi
288857,The Pod Generation (2023),Comedy|Romance|Sci-Fi
280718,Mazzaropi - Fuzileiro do Amor (1956),Comedy
242706,Sin (2003),Crime
192837,One Million Yen Girl (2008),Drama
295533,Cyberbunker: The Criminal Underworld (2023),Crime|Documentary
131562,Time to Love (1965),Drama|Romance
187067,Super Troopers 2 (2018),Comedy
25843,"Big Broadcast of 1938, The (1938)",Comedy|Musical|Romance
8487,Please Don't Eat the Daisies (1960),Children|Comedy|Musical
246600,The Menace (1961),Drama
195609,Kingdom of Felony (2008),Drama
298523,The Kamasutra Garden (2020),Romance
245680,New Women (1935),Drama
254508,Confederation Park (1999),(no genres listed)
256365,The Pacific and Eddy (2008),(no genres listed)
84972,God on Trial (2008),Drama
273085,La bostella (2000),Comedy
126967,Letter from Siberia (1957),(no genres listed)
123870,Operation Delta Force 4: Deep Fault (1999),(no genres listed)
106863,Concrete Night (Betoniyö) (2013),Drama
244082,Christmas Rush (2002),Action
134178,Detective Byomkesh Bakshy (2015),Crime|Thriller
161798,VeggieTales: Josh and the Big Wall (1997),Animation|Children
239418,Liverpool FC: The 30 Year Wait (2020),Documentary
269438,To the End (2022),Documentary
170123,An Elephant Can Be Extremely Deceptive (1976),Comedy
134182,Holiday (2014),Action|Romance|Thriller
137932,"Colpo grosso, grossissimo...anzi probabile (1972)",Comedy
130284,Big and Little Wong Tin Bar (1962),Action
7131,"Summer Place, A (1959)",Drama
108590,Full Eclipse (1993),Crime|Horror|Sci-Fi
31660,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi
245220,Rancid (2004),Drama|Thriller
122567,In The Dark (2013),Horror
82420,Pray the Devil Back to Hell (2008),Documentary
1981,Friday the 13th Part VIII: Jason Takes Manhattan (1989),Horror
210603,Les vauriens (2006),Drama
248492,Secret Lives of Husbands and Wives (2013),Drama|Thriller
95506,Extraterrestrial (Extraterrestre) (2011),Comedy|Drama|Sci-Fi
72013,David Copperfield (2000),Drama
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller
27815,"Chorus, The (Choristes, Les) (2004)",Drama
233143,Doomsday Device (2017),Sci-Fi
281052,The Ambush (2021),Action|Drama|War
152689,Mastizaade (2016),Comedy|Romance
236067,The Fire Rises: The Creation and Impact of The Dark Knight Trilogy (2013),Documentary
259807,The Blood of Others (1984),Drama|Romance|War
123097,Hotel (2004),Drama|Thriller
96304,Hara-Kiri: Death of a Samurai (2011),Drama
200800,An Exercise in Discipline: Peel (1982),Drama
151453,Yardbird (2012),(no genres listed)
193295,Hurricane (2018),War
132965,Appropriate Behaviour (2014),Comedy|Drama|Romance
202980,Twisted Romance (2008),Drama|Romance
198219,New Year's Day (2001),Drama
153534,"Gore, Quebec (2014)",Horror|Thriller
263397,Grave Intentions (2021),Horror
285575,The Best is Yet to Come (2023),Drama
196639,Blind Spot (2018),Drama
778,Trainspotting (1996),Comedy|Crime|Drama
174673,Suddenly in the Dark (1981),Horror
197635,The Blind Child (1964),Documentary
8264,Grey Gardens (1975),Documentary
280388,Last Summer (2021),Drama|Romance
247612,Marriage (1947),Drama|Romance
224613,I Am Woman (2020),Drama
268282,A Great American Tragedy (1972),Drama
238770,Elipsis (2006),Crime|Drama|Thriller
32497,Love Letter (1995) ,Drama|Romance
3050,Light It Up (1999),Drama
296369,"One Second Ahead, One Second Behind (2023)",Romance
130422,Hell Is a City (1960),Crime|Thriller
282441,Bewitching Kisses (1937),Drama|Romance
260835,O Homem que Parou o Tempo (2018),Drama|Sci-Fi
297839,Einstein and the Bomb (2024),Documentary|Drama
286855,Don't Blame Karma! (2022),Comedy|Romance
219414,Think Like a Dog (2020),Children|Comedy
60992,"Moment to Remember, A (Nae meorisokui jiwoogae) (2004)",Drama|Romance
221538,Redlands (2014),Drama
298977,The Empty Screen (2017),Documentary
295267,Ahista Ahista (2006),Drama|Romance
164651,The Nightingale (2014),Drama
153242,Gypo (2005),Drama
271383,NY Prison Break: The Seduction of Joyce Mitchell (2017),Crime|Drama
234468,Youth - Part II (1979),Drama
278804,Moving On (2022),Comedy|Drama
134103,Blackbird (2007),Drama
89285,Keep Walking (Camminacammina) (1983),Drama
87008,Outcast of the Islands (1952),Adventure|Drama
262661,Het gezin van Paemel (1986),Drama
274705,When Brooklyn Met Seville (2021),Comedy
122805,Piranha (1995),Horror
7320,Dirty Dancing: Havana Nights (2004),Romance
4943,At the Earth's Core (1976),Adventure|Sci-Fi
157176,A Storm in the Stars (2016),Drama|Romance
134877,Girls Are for Loving (1973),Action|Crime|Drama|Thriller
103286,Shark Alarm at Müggelsee (Hai Alarm am Müggelsee) (2013),Comedy
110276,By the Pricking of My Thumbs (Mon petit doigt m'a dit...) (2005),Comedy|Mystery
190263,The Redemption of the Devil (2015),Documentary
252414,Howard Lovecraft & the Undersea Kingdom (2017),Animation|Children|Fantasy
61317,Feed (2005),Action|Crime|Mystery|Thriller
283557,Johan Falk: Ur askan i elden (2015),Action|Crime|Thriller
205607,Miracle of Giving Fool (2008),Comedy|Romance
75940,"Seventh Veil, The (1945)",Drama
271226,Big Gold Brick (2022),Comedy|Fantasy
116447,Dark of the Sun (1968),Action|Adventure|Drama|War
94953,Wanderlust (2012),Comedy
184843,Official Denial (1994),(no genres listed)
290733,Heinrich (1977),Drama
32988,Clean (2004),Drama
295543,The Baby Formula (2008),Comedy|Documentary
264426,King Solomon's Treasure (1979),Adventure|Fantasy
260087,Paracelsus (1943),Drama
228009,Interviewing Monsters and Bigfoot (2020),Comedy
212303,The Assistant (2020),Drama
297149,Miller's Girl (2024),Comedy|Drama
226468,Second Chances (2010),Children|Drama|Thriller
241268,A Postcard from Pyongyang (2019),Documentary
98491,Paperman (2012),Animation|Comedy|Romance
153873,"My God, My God, Why Hast Thou Forsaken Me? (2005)",(no genres listed)
164929,Air Mater (2011),Animation|Children
213786,Azureus Rising (2010),Animation|Sci-Fi
125417,Stars and Stripes Forever (1952),Drama
182651,Blood Mania (1970),Horror
134875,The Abductors (1972),Action|Drama|Thriller
228375,Harmony (2009),Drama|Sci-Fi|Thriller
122043,The Haunting Hour: Don't Think About It (2007),Children|Fantasy|Horror|Thriller
157381,Sick Boy (2011),(no genres listed)
121005,The Nautical Chart (2007),Adventure
276095,"Queer China, 'Comrade' China (2009)",Documentary
279934,Smoking Causes Coughing (2022),Comedy
4521,Little Nikita (1988),Drama
268974,Soldiers. Story from Ferentari (2018),Drama
120430,Gang in Blue (1996),Action|Crime|Drama|Thriller
125119,Johnny Cool (1963),Action|Thriller
177609,We Are Mountains (1969),Comedy|Drama
115907,"Crew, The (2008)",Action|Crime|Drama|Thriller
227310,Orbis Pictus (1997),Drama|Fantasy
297593,Somewhere Quiet (2024),Drama|Horror|Thriller
56026,5ive Girls (2006),Horror|Thriller
205331,Sekreter (1985),(no genres listed)
199109,My Hindu Friend (2015),Drama
116738,DeadHeads (2011),Adventure|Comedy|Horror
146554,Hole (2014),(no genres listed)
224929,Kalavani (2010),Comedy|Romance
87300,Eyes of the Mothman (2011),Documentary
187735,Waste Land (2014),Drama|Thriller
137618,The Flesh (1991),Drama|Romance
188727,Aimez-vous les femmes ? (1964),(no genres listed)
296117,Checkin' It Twice (2023),Comedy|Romance
79111,"Front Line, The (2006)",Crime|Drama|Thriller|War
71357,Turn Left at the End of the World (Sof Ha'Olam Smola) (2005),Drama|Romance
222151,Le syndrome du Titanic (2009),Documentary
195577,20 30 40 (2004),Drama|Romance
155645,The Giant Behemoth (1959),Drama|Fantasy|Horror|Sci-Fi
232135,Happy Days (1991),Drama
125407,Only The Brave (2006),Action|Drama
141412,We Come as Friends (2014),Documentary
277007,Tapas (2005),Comedy|Drama
251698,Truth or Dare (1996),(no genres listed)
93707,Prom Queen: The Marc Hall Story (2004),Comedy|Drama
112931,Villa Amalia (2009),Drama|Romance
101197,"Inheritance, The (Karami-ai) (1964)",Drama
239282,Stockholm Boogie (2006),Comedy|Drama
245538,In the Weeds (2000),Comedy|Romance
163831,Crossed Swords (1954),Adventure
188551,Dhuruvangal Pathinaaru (2016),Drama|Thriller
185139,Sightseeing (2009),(no genres listed)
79424,"Name for Evil, A (1973)",Horror
172777,Drive (1997),Action|Adventure|Comedy|Sci-Fi
146010,Sentimentalnyy roman,(no genres listed)
180009,Searchers 2.0 (2007),Comedy
179351,Sans rancune ! (2009),Comedy
224955,Lost Boys (2020),Documentary
275745,Mange ta soupe (1997),Comedy|Drama
172051,Moonlight in Vermont (2017),Romance
281528,Scrooge: A Christmas Carol (2022),Animation|Children|Drama|Fantasy
175887,"Jesus, You Know (2003)",Documentary
98313,Half a Hero (1953),Comedy|Musical
3982,What's Cooking? (2000),Drama
106132,Battle at Bloody Beach (1961),Drama|War
211838,Being Caribou (2005),Documentary
127154,The Mask You Live In (2015),Documentary
105308,Scanners II: The New Order (1991),Action|Horror|Sci-Fi
178105,Pole to Pole (1992),(no genres listed)
165977,Behind the Make-Up (1930),Drama
258137,Saawan (2016),Drama|Thriller
283619,Wallander 13 - The Secret (2006),Crime|Thriller
124907,The Outlaws Is Coming (1965),Comedy|Western
215167,The Real Macaw (1998),Adventure|Children
291397,O Saathiya (2023),Comedy|Romance
208639,The Village in the Woods (2019),Horror|Thriller
107658,Mio in the Land of Faraway (Mio min Mio) (1987),Adventure|Children|Drama|Fantasy|Mystery
84017,2012: Time for Change (2010),Animation|Documentary
178907,Blade Runner: Black Out 2022 (2017),Action|Animation|Sci-Fi
218055,Be Water (2020),Documentary
291274,Mrs. Washington Goes to Smith (2009),Comedy|Drama|Romance
278716,Performances (2007),Drama
110601,"Cosmic Monster, The (1958)",Drama|Horror|Sci-Fi
118258,It's a Wonderful Afterlife (2010),Comedy|Drama|Horror|Romance
94784,Olympian Holiday (Loma) (1976) ,Comedy|Romance
3795,"Five Senses, The (1999)",Drama
123063,Sankofa (1993),Drama
206609,Cape of the North (1976),Drama
6205,Mr. North (1988),Comedy|Drama
149068,The Battle Wizard (1977),Action
299887,We Dive at Dawn (1943),Action|Drama|War
212160,Attenborough and the Giant Dinosaur (2016),Documentary
261581,Sons of Matthew (1949),Adventure|Drama|Romance
252858,Feel the Motion (1985),Comedy
109539,Bill Bellamy: Crazy Sexy Dirty (2012),Comedy
221524,"Come Rain, Come Shine (2011)",Drama|Romance
255863,Standoff (2020),Crime
206859,Jimi Hendrix: Electric Ladyland (2008),Documentary
89728,Men Without Wings (Muzi bez krídel) (1946),Drama
146305,Princes and Princesses (2000),Animation|Children|Comedy|Drama|Fantasy|Romance|Sci-Fi
189215,Finding Momo (2017),Comedy
173501,I am Jane Doe (2017),Crime|Documentary
174067,Handicapped Future (1971),Documentary
4152,Vatel (2000),Drama
122379,Mandela (1996),Documentary
225275,The Iris Effect (2006),Drama|Mystery|Thriller
136319,The Mad Butcher (1971),Horror
249704,Intimate Stranger (1991),Documentary
130552,Get Christie Love! (1974),(no genres listed)
288609,Flying Phantom Ship (1969),Animation|Sci-Fi
107426,Demons 2 (Dèmoni 2... l'incubo ritorna) (1986),Horror
237986,Zombies: A Living History (2011),Documentary
266242,All About Asado (2016),Documentary
56626,Robin Hood (1922),Adventure|Romance
84148,Five (1951),Drama|Horror|Sci-Fi
111031,Manufacturing Reality: Slavoj Zizek and the Reality of the Virtual (Slavoj Zizek: The Reality of the Virtual) (2004),Documentary
152017,Me Before You (2016),Drama|Romance
252286,Seance (2021),Horror
256823,"Knock, ou le triomphe de la médecine (1933)",(no genres listed)
99937,Outpost: Black Sun (2012),Action|Horror
251064,Journey to Royal: A WWII Rescue Mission (2021),Documentary|War
249124,Matt's Chance (2013),Comedy|Drama
71840,"Flame and the Arrow, The (1950)",Action|Adventure|Romance
294141,For His Son (1912),Drama
235215,Yesterday's Target (1996),Action|Drama|Sci-Fi
256843,Bloomfield (2020),Horror
55851,Crazy Love (2007),Documentary
133925,Bulldog Drummond's Revenge (1937),Adventure|Mystery
241300,Crossing a Shadow (2007),Drama
183253,Spaceship Terror (2011),(no genres listed)
7325,Starsky & Hutch (2004),Action|Comedy|Crime|Thriller
121681,Women in the Wind (1939),Adventure
250604,Upswept Hare (1953),Animation|Comedy
271969,Heart Shot (2022),Crime|Romance
216611,American Circumcision (2017),Documentary
6430,Ziggy Stardust and the Spiders from Mars (1973),Documentary|Musical
168056,Lucky Girl (2001),Drama
141058,Manjhi The Mountain Man (2015),Drama
205659,"São Paulo, Sociedade Anônima (1965)",Drama
121636,Unashamed (1932),Drama
203659,Edge of Isolation (2018),Horror
135107,Camping (1957),Comedy|Romance
170755,Small Town Killers (2017),Comedy|Crime
116339,Cynthia (1947),Comedy|Drama
193123,Death Laid an Egg (1968),Thriller
178247,Message From Hiroshima (2015),Documentary
168248,John Wick: Chapter Two (2017),Action|Crime|Thriller
25996,"Star Is Born, A (1954)",Drama|Musical
262765,Project Skyborn (2014),(no genres listed)
253238,The Ten-Year Lunch (1987),Documentary
214700,The Beast (2019),Action|Crime|Thriller
217771,Bad Therapy (2020),Comedy
243880,The Invisible Man Appears (1949),Horror|Sci-Fi
93420,"Art of Flight, The (2011)",Adventure|Documentary
229491,Mael Totey: The Movie (2020),Comedy
174555,New Chefs on the Block (2016),(no genres listed)
164465,What Changed Charley Farthing? (1976),Comedy
97921,Silver Linings Playbook (2012),Comedy|Drama
108158,Penguin Pool Murder (1932),Comedy|Drama|Mystery|Romance
2323,"Cruise, The (1998)",Documentary
77985,Father and Son (Otets i syn) (2003),Drama
254626,My Brother's Keeper (2004),Drama
196215,Rabbit's Feat (1960),Animation|Children|Comedy
155058,Morgana (2012),(no genres listed)
243030,Heart (1999),Thriller
105408,"Cadaver Christmas, A (2011)",Comedy|Horror
237812,HERO Inspired by the Extraordinary Life & Times of Mr. Ulric Cross (2019),Drama
138474,La seconda notte di nozze (2005),(no genres listed)
135947,Killer Tomatoes Eat France! (1992),Comedy|Horror|Sci-Fi
44399,"Shaggy Dog, The (2006)",Adventure|Children|Comedy|Fantasy
81700,Ten Skies (2004),Documentary
79207,Fear City (1984),Crime|Drama|Mystery|Thriller
257777,CKY 3 (2001),Action|Comedy
140088,Remembrance (2011),Drama
91752,Pokemon: The Movie 2000 (2000),Adventure|Animation|Children|Fantasy
261185,Outrage at Valdez (1990),Documentary
216454,We Belong Together (2018),Thriller
175169,Rumble: The Indians Who Rocked the World (2017),Documentary
271363,Brimstone Incorporated (2021),Horror
203942,The Watchers: Beginning (2015),Adventure|Comedy|Crime
256421,Life of Lemon (2011),Children|Comedy|Drama
184905,Manolo: The Boy Who Made Shoes for Lizards (2017),Documentary|Drama
289873,The Bridge (1969),Action|War
172949,Guns on the Clackamas (1995),Comedy
167796,Lace Crater (2015),Comedy|Drama|Fantasy|Horror
240264,The Hand That Feeds (2014),Documentary
289309,Johnny Cash: The Redemption of an American Icon (2022),Documentary
257415,Out Of My League (2020),Comedy|Romance
152709,Strategia per una missione di morte (1979),(no genres listed)
129711,Too Many Ways to Be No. 1 (1997),Action|Comedy|Crime
49973,Children Shouldn't Play with Dead Things (1973),Horror
122523,Treasure Buddies (2012),Children|Comedy
157017,This Side of Heaven (1934),Comedy|Drama|Romance
113604,If I Stay (2014),Drama
120214,Flirtation Walk (1934),Musical|Romance
152575,"Butcher, Baker, Nightmare Maker (1982)",Horror
96629,Deathstalker (1983),Action|Adventure|Fantasy
205377,Jo Koy: Live from Seattle (2017),Comedy
27357,Old Men in New Cars (Gamle mænd i nye biler) (2002),Action|Comedy
139909,Russian Terminator (1989),Action
270164,Baelin's Route: An Epic NPC Man Adventure (2021),Adventure|Comedy|Fantasy
64288,Ace of Hearts (2008),Children|Drama
220622,Gallego (1988),Drama
183743,Khalif The Stork (1981),Animation|Fantasy
132534,Finding Gaston (2014),Documentary
295307,The Carrot Queen (1977),Comedy
281790,Recep İvedik 7 (2022),Comedy
3959,"Time Machine, The (1960)",Action|Adventure|Sci-Fi
263269,How to Seduce a Virgin (1974),Drama
240640,Love Is Like That (1992),(no genres listed)
174933,Firebase (2017),Sci-Fi|War
168818,Forbidden to Forbid (2007),(no genres listed)
125037,The Gay Sisters (1942),Drama|Romance
282413,Unidentified Objects (2022),Comedy|Drama|Sci-Fi
119174,Under the Age (1972),Drama
132416,Laura's Star (2004),Animation|Children
204058,Cyber Bandits (1995),Action|Sci-Fi|Thriller
169388,Missing (2007),Crime|Drama|Thriller
297193,Layover (2012),Crime|Mystery|Thriller
112221,"Tell Me That You Love Me, Junie Moon (1970)",Comedy|Drama|Romance
162392,Love's Everlasting Courage (2011),Drama|Western
287279,Buccaneer Soul (1993),Comedy|Drama
205481,Eye of the Beholder: The Art of Dungeons & Dragons (2018),(no genres listed)
257015,An Impossible Project (2020),Documentary
167862,The Perfect Physique (2015),(no genres listed)
148020,Air Cadet (1951),Drama
266712,Hope For The Holidays (2020),Children|Drama
1873,"Misérables, Les (1998)",Crime|Drama|Romance|War
215747,Naples '44 (2016),Documentary|Drama|War
633,Denise Calls Up (1995),Comedy
276623,Joselito vagabundo (1966),Children|Drama
284701,ReBroken (2023),Drama|Thriller
149929,Olvidados (2014),(no genres listed)
2688,"General's Daughter, The (1999)",Crime|Drama|Mystery|Thriller
157855,Ogni maledetto Natale (2014),Comedy
277886,Learn to Swim (2021),Drama|Romance
295305,Sergio Leone: The Italian Who Invented America (2022),Documentary
286571,Dybbuk (2021),Drama|Horror|Thriller
241632,Asur (2020),Drama
117484,Fatty and Mabel Adrift (1916),Comedy
73386,Staten Island (2009),Crime|Drama
242272,Goya's Skull (2018),Documentary
276711,The Great Warrior Skanderbeg (1953),Action|Drama
136361,Scooby-Doo! Mask of the Blue Falcon (2012),Adventure|Animation|Children|Comedy|Fantasy
131156,Ants in the Pants 2 (2002),Comedy
300351,3 Days in Malay (2023),Action|Adventure|War
208579,Babas bilar (2006),Action|Comedy
191279,G-Funk (2017),Documentary
152033,The Cinema Snob Movie (2012),Comedy
243930,Don't Touch My Daughter (1991),Drama|Thriller
154266,Critique de la séparation (1961),(no genres listed)
26677,Black Rainbow (1989),Thriller
106618,My Louisiana Sky (2001),Drama
2516,Children of the Corn III (1994),Horror
290922,The Green River Killer: Mind of a Monster (2020),Documentary
211141,Echo (2020),Drama
269424,Beate (2018),Comedy
257989,Tootsies & The Fake (2019),Comedy
204616,Running on Empty (1982),Action|Drama
215489,Z-O-M-B-I-E-S 2 (2020),Romance
170725,Johanneksen leipäpuu (1994),(no genres listed)
230763,Seema Sastry (2007),Action|Comedy
292803,The Pigeon Tunnel (2023),Documentary
83339,Main Prem Ki Diwani Hoon (2003),Comedy|Drama|Romance
186933,Paprika (1991),Drama
213251,Don't Tempt the Devil (1963),Crime|Drama
5313,The Scorpion King (2002),Action|Adventure|Fantasy|Thriller
83789,Siete minutos (Seven Minutes) (2009),Comedy
289051,Paper Tigers (2015),Documentary
248994,Sangue Misto (2016),Horror
122218,The Sky Dragon (1949),Adventure|Comedy|Crime|Mystery|Thriller
193655,Barmaley (1941),Animation
139582,Save the Children (1973),(no genres listed)
